team_id,league_id,season_id,team_name,Comp,# Pl,90s,team_total_passes_Cmp,team_total_passes_Att,team_total_passes_Cmp%_new,team_total_passes_TotDist,team_total_passes_PrgDist,team_short_passes_Cmp,team_short_passes_Att,team_short_passes_Cmp%_new,team_medium_passes_Cmp,team_medium_passes_Att,team_medium_passes_Cmp%_new,team_long_passes_Cmp,team_long_passes_Att,team_long_passes_Cmp%_new,team_Ast,team_passes_KP,team_passes_PPA,team_passes_into_finalthird,team_passes_CrsPA,team_passes_PrgP
LL_OSA_14,LL_1,3,Osasuna,La Liga,26,38,12725,16835,0.755865755865756,242236,95597,5565,6377,0.872667398463227,5130,6255,0.820143884892086,1759,3323,0.529340956966596,30,322,271,1140,114,1356
LL_OSA_14,LL_1,4,Osasuna,La Liga,29,38,12874,17335,0.742659359676954,243978,96863,5474,6420,0.852647975077882,5487,6696,0.819444444444444,1666,3277,0.508391821788221,32,301,263,1128,104,1322
LL_OSA_14,LL_1,5,Osasuna,La Liga,25,38,12184,16028,0.760169703019716,230479,92624,5022,5858,0.857289177193581,5403,6487,0.83289656235548,1489,2835,0.525220458553792,28,300,265,963,127,1221
LL_RAY_23,LL_1,2,Rayo Vallecano,La Liga,28,38,12747,16933,0.752790409260025,237761,93060,5524,6408,0.862047440699126,5119,6188,0.827246283128636,1719,3277,0.524565151052792,28,359,267,1012,109,1312
LL_RAY_23,LL_1,3,Rayo Vallecano,La Liga,28,38,13497,17666,0.7640099626401,251321,91899,5811,6629,0.87660280585307,5654,6716,0.841870160810006,1717,3329,0.515770501652148,29,386,269,1247,102,1390
LL_RAY_23,LL_1,4,Rayo Vallecano,La Liga,26,38,13282,17459,0.760753765965978,240192,94205,5918,6783,0.872475305911838,5584,6657,0.838816283611236,1436,3063,0.468821416911525,12,314,255,1082,81,1335
LL_RAY_23,LL_1,5,Rayo Vallecano,La Liga,26,38,13936,17861,0.780247466547226,247359,94801,6459,7310,0.883584131326949,5793,6748,0.858476585655009,1401,2920,0.479794520547945,27,374,242,1081,85,1362
LL_RMA_15,LL_1,1,Real Madrid,La Liga,30,38,20652,24119,0.856254405240682,352965,111437,9790,10620,0.921845574387947,7728,8593,0.899336669382055,2214,3224,0.686724565756824,53,438,401,1525,77,1920
LL_RMA_15,LL_1,2,Real Madrid,La Liga,31,38,21373,24517,0.87176245054452,355560,112655,10630,11395,0.932865291794647,7948,8751,0.908239058393326,1987,2902,0.684700206753963,59,526,455,1694,57,2078
LL_RMA_15,LL_1,3,Real Madrid,La Liga,26,38,22082,25012,0.882856229010075,357586,113878,11462,12245,0.936055532870559,8069,8810,0.91589103291714,1812,2595,0.698265895953757,56,522,384,1880,50,2017
LL_RMA_15,LL_1,4,Real Madrid,La Liga,27,38,21794,24691,0.882669798712081,349864,112682,11641,12391,0.939472197562747,7949,8734,0.910121364781314,1624,2474,0.65642683912692,66,476,391,1701,59,1935
LL_RMA_15,LL_1,5,Real Madrid,La Liga,30,38,21356,24221,0.881714214937451,356264,110503,10517,11248,0.9350106685633,8566,9311,0.919987112018043,1723,2595,0.663969171483622,55,501,359,1773,34,1967
LL_RSC_16,LL_1,1,Real Sociedad,La Liga,30,38,14915,18995,0.785206633324559,264692,91984,6592,7589,0.868625642377125,6282,7368,0.852605863192182,1582,2840,0.557042253521127,39,308,343,1100,64,1554
LL_RSC_16,LL_1,2,Real Sociedad,La Liga,32,38,15403,19304,0.797917530045586,269268,98185,6964,7887,0.882971979206289,6383,7429,0.85920043074438,1569,2800,0.560357142857143,22,313,315,1067,69,1462
LL_RSC_16,LL_1,3,Real Sociedad,La Liga,30,38,15324,19134,0.80087801818752,269422,96159,6955,7910,0.879266750948167,6451,7502,0.859904025593175,1505,2659,0.566002256487401,36,346,290,1145,65,1483
LL_RSC_16,LL_1,4,Real Sociedad,La Liga,31,38,15263,19249,0.792924307756247,276751,93632,6489,7461,0.869722557297949,6923,8022,0.863001745200698,1553,2800,0.554642857142857,36,320,246,1133,63,1414
LL_RSC_16,LL_1,5,Real Sociedad,La Liga,31,38,14880,18759,0.793219254757716,261975,89905,6750,7619,0.885943037143982,6360,7434,0.855528652138822,1421,2687,0.528842575362858,22,284,242,1087,64,1341
LL_SEV_17,LL_1,1,Sevilla,La Liga,26,38,19248,22873,0.841516198137542,342985,106478,8654,9471,0.913736669834231,7775,8720,0.891628440366972,2190,3442,0.636257989540965,36,387,346,1234,122,1627
LL_SEV_17,LL_1,2,Sevilla,La Liga,33,38,18327,22234,0.824278132589728,341688,109518,7686,8529,0.901160745691171,7941,8940,0.888255033557047,2275,3745,0.607476635514019,40,342,305,1207,112,1596
LL_SEV_17,LL_1,3,Sevilla,La Liga,35,38,15379,19193,0.801281717292763,273953,95369,7106,7918,0.897448850719879,6324,7354,0.859940168615719,1599,2958,0.540567951318458,31,341,302,1230,95,1513
LL_SEV_17,LL_1,4,Sevilla,La Liga,35,38,14628,18599,0.786493897521372,267530,97170,6501,7367,0.882448757974752,6128,7177,0.853838651247039,1667,3111,0.535840565734491,30,363,286,1207,134,1416
LL_SEV_17,LL_1,5,Sevilla,La Liga,35,38,14432,18057,0.79924682948441,252909,88471,6743,7466,0.903160996517546,6146,7086,0.86734405870731,1267,2706,0.468218773096822,32,357,210,1072,60,1193
LL_VAL_18,LL_1,1,Valencia,La Liga,30,38,12755,16480,0.773968446601942,241622,89245,5332,6142,0.868121133181374,5304,6236,0.850545221295702,1735,3073,0.564594858444517,35,283,239,926,62,1180
LL_VAL_18,LL_1,2,Valencia,La Liga,34,38,9627,13777,0.698773317848588,187440,77723,3923,4782,0.820368046842325,3835,4951,0.774590991718845,1506,3098,0.486120077469335,30,288,256,900,75,1202
LL_VAL_18,LL_1,3,Valencia,La Liga,28,38,13592,17492,0.777040932997942,240816,86465,6320,7184,0.879732739420936,5505,6588,0.835610200364299,1420,2753,0.515800944424264,23,355,302,1155,111,1472
LL_VAL_18,LL_1,4,Valencia,La Liga,29,38,12233,16255,0.752568440479852,217671,80185,5491,6436,0.853169670602859,5177,6140,0.843159609120521,1226,2710,0.45239852398524,24,267,218,886,72,1162
LL_VAL_18,LL_1,5,Valencia,La Liga,32,38,13938,17708,0.787101874858821,246799,86682,6341,7094,0.893853961093882,6081,7066,0.860600056609114,1284,2634,0.4874715261959,26,284,254,1109,91,1340
LL_VLD_19,LL_1,1,Valladolid,La Liga,32,38,11145,15385,0.724406889827754,206105,80260,4972,5863,0.848030018761726,4299,5283,0.8137421919364,1489,3187,0.467210542830248,21,263,213,873,90,1101
LL_VLD_19,LL_1,3,Valladolid,La Liga,36,38,12627,16425,0.768767123287671,238766,87767,5273,6049,0.871714332947594,5251,6199,0.847072108404581,1734,3141,0.552053486150907,24,324,223,969,92,1244
LL_VLD_19,LL_1,5,Valladolid,La Liga,38,38,12052,15387,0.783258594917788,228419,83632,4795,5456,0.878848973607038,5607,6494,0.86341238065907,1410,2699,0.522415709522045,15,256,176,752,93,991
LL_VLR_20,LL_1,1,Villarreal,La Liga,29,38,17508,21129,0.828624165838421,305401,104843,8074,8963,0.900814459444382,7097,8015,0.885464753587024,1788,2857,0.625831291564578,33,317,358,1175,81,1628
LL_VLR_20,LL_1,2,Villarreal,La Liga,29,38,16679,20401,0.817557962844959,294002,103203,7388,8290,0.891194209891436,7135,8109,0.879886545813294,1669,2743,0.608457892818082,51,363,349,1278,66,1698
LL_VLR_20,LL_1,3,Villarreal,La Liga,32,38,16634,19862,0.837478602356258,295552,101196,7381,8147,0.905977660488523,7101,7924,0.896138313982837,1743,2737,0.636828644501279,33,374,349,1304,52,1622
LL_VLR_20,LL_1,4,Villarreal,La Liga,32,38,15349,18637,0.823576755915652,278006,102363,6662,7409,0.899176677014442,6931,7828,0.885411343893715,1525,2599,0.586764140053867,47,365,339,1160,88,1558
LL_VLR_20,LL_1,5,Villarreal,La Liga,31,38,14532,17825,0.815259467040673,262800,96388,6234,6978,0.893379191745486,6564,7485,0.876953907815631,1463,2559,0.571707698319656,51,427,371,1146,102,1522
PL_ARS_1,PL_1,1,Arsenal,Premier League,29,38,18041,21807,0.827303159535929,306094,93540,8319,9236,0.900714595062798,7770,8814,0.881552076242342,1453,2621,0.554368561617703,38,332,325,1377,67,1760
PL_ARS_1,PL_1,2,Arsenal,Premier League,27,38,16176,19843,0.815199314619765,280868,91114,7325,8210,0.892204628501827,7187,8140,0.882923832923833,1326,2584,0.513157894736842,41,437,329,1354,74,1655
PL_ARS_1,PL_1,3,Arsenal,Premier League,26,38,18281,21969,0.832127088169694,310206,100635,8542,9478,0.901244988394176,7825,8821,0.887087631787779,1454,2548,0.570643642072214,64,443,459,1637,62,2049
PL_ARS_1,PL_1,4,Arsenal,Premier League,25,38,19094,22558,0.846440287259509,309533,102210,9719,10643,0.913182373390961,7809,8765,0.89092983456931,1178,2162,0.54486586493987,62,513,548,1546,68,2106
PL_ARS_1,PL_1,5,Arsenal,Premier League,25,38,17066,20241,0.843140161059236,278808,87055,8591,9363,0.917547794510306,7129,7999,0.891236404550569,1031,2022,0.509891196834817,55,428,437,1397,75,1826
PL_AST_2,PL_1,1,Aston Villa,Premier League,24,38,12940,16998,0.7612660312978,235952,93019,5731,6656,0.861027644230769,5222,6209,0.841037204058624,1571,3074,0.511060507482108,38,403,323,1086,76,1420
PL_AST_2,PL_1,2,Aston Villa,Premier League,31,38,12748,16499,0.772652888053822,220973,85405,5916,6803,0.869616345729825,5184,6136,0.844850065189048,1239,2571,0.481913652275379,42,356,293,1019,70,1300
PL_AST_2,PL_1,3,Aston Villa,Premier League,26,38,13782,17396,0.792251092205104,244073,87581,6111,6947,0.879660285015114,5979,6934,0.862272858379002,1345,2579,0.521519968980225,35,318,268,964,80,1242
PL_AST_2,PL_1,4,Aston Villa,Premier League,31,38,16133,19363,0.833187006145742,281128,95293,7110,7878,0.902513328255902,7381,8273,0.892179378701801,1330,2368,0.561655405405405,55,398,363,1160,67,1451
PL_AST_2,PL_1,5,Aston Villa,Premier League,28,38,14701,17797,0.826038096308366,252637,88182,6778,7510,0.902529960053262,6555,7386,0.88748984565394,1088,2065,0.526876513317191,45,358,319,1137,56,1344
PL_BOU_3,PL_1,3,Bournemouth,Premier League,31,38,11715,15381,0.761653988687342,206704,82672,5412,6278,0.862057980248487,4751,5644,0.84177888022679,1192,2491,0.478522681653954,24,261,237,850,75,1006
PL_BOU_3,PL_1,4,Bournemouth,Premier League,30,38,11899,15920,0.747424623115578,220978,83235,4976,5868,0.847989093387866,5270,6214,0.848084969423882,1393,2964,0.469973009446694,39,414,352,1074,88,1314
PL_BOU_3,PL_1,5,Bournemouth,Premier League,29,38,12977,16900,0.767869822485207,233955,86767,5648,6514,0.867055572612834,5659,6670,0.848425787106447,1365,2819,0.48421426037602,41,437,339,1242,106,1489
PL_BRE_4,PL_1,2,Brentford,Premier League,29,38,11676,16272,0.717551622418879,211867,85983,5201,6312,0.823986058301648,4797,6120,0.783823529411765,1357,2852,0.475806451612903,33,311,262,942,81,1189
PL_BRE_4,PL_1,3,Brentford,Premier League,25,38,11317,15551,0.727734550832744,209962,87002,5142,6116,0.840745585349902,4475,5602,0.798821849339522,1438,2947,0.487953851374279,36,284,279,922,87,1131
PL_BRE_4,PL_1,4,Brentford,Premier League,28,38,12551,16818,0.746283743608039,225971,88492,5616,6628,0.847314423657212,5236,6432,0.814054726368159,1382,2776,0.497838616714697,38,332,333,965,106,1283
PL_BRE_4,PL_1,5,Brentford,Premier League,28,38,13358,17100,0.781169590643275,245539,93263,5849,6739,0.867932927734085,5826,6875,0.847418181818182,1449,2741,0.528639182780007,44,330,325,1104,91,1356
PL_BRI_5,PL_1,1,Brighton,Premier League,27,38,15772,19871,0.793719490715112,283213,95248,6694,7654,0.874575385419388,6893,7960,0.865954773869347,1689,3090,0.546601941747573,24,358,358,1132,80,1516
PL_BRI_5,PL_1,2,Brighton,Premier League,26,38,16410,20588,0.797066252185739,288827,95307,7195,8172,0.880445423396965,7130,8208,0.868664717348928,1579,2953,0.534710463934981,30,356,342,1187,72,1547
PL_BRI_5,PL_1,3,Brighton,Premier League,29,38,19210,22888,0.83930443900734,319736,106474,9346,10305,0.906938379427462,7892,8919,0.884852561946406,1463,2462,0.594232331437855,46,480,391,1459,78,1849
PL_BRI_5,PL_1,4,Brighton,Premier League,30,38,21810,25029,0.871389188541292,341060,113686,11574,12473,0.927924316523691,8261,9125,0.905315068493151,1296,2164,0.598890942698706,36,429,384,1484,81,1780
PL_BRI_5,PL_1,5,Brighton,Premier League,32,38,15820,19188,0.824473629351678,268916,90984,7629,8443,0.903588771763591,6541,7472,0.875401498929336,1313,2397,0.547768043387568,41,377,339,1189,87,1539
PL_BUR_21,PL_1,1,Burnley,Premier League,25,38,10825,15562,0.695604678061946,196816,82192,5117,6058,0.844668207329152,3688,4824,0.764510779436152,1553,3535,0.439321074964639,20,267,292,923,80,1012
PL_BUR_21,PL_1,2,Burnley,Premier League,23,38,9454,14107,0.670163748493656,178791,80195,4297,5327,0.80664539140229,3306,4472,0.739266547406082,1457,3216,0.453047263681592,26,286,240,877,84,972
PL_BUR_21,PL_1,4,Burnley,Premier League,31,38,13937,17959,0.776045436828331,246047,83556,6311,7267,0.868446401541214,6017,7042,0.85444476001136,1324,2755,0.480580762250454,30,326,216,976,54,1181
PL_CHE_6,PL_1,1,Chelsea,Premier League,27,38,21969,25799,0.851544633512927,360450,112392,10454,11454,0.912694255281998,8965,9976,0.898656776263031,1667,2703,0.616722160562338,38,448,377,1441,70,1798
PL_CHE_6,PL_1,2,Chelsea,Premier League,26,38,21190,24888,0.851414336226294,342325,113085,10628,11617,0.914866144443488,8318,9322,0.892297790173782,1524,2514,0.606205250596659,52,439,437,1614,66,1967
PL_CHE_6,PL_1,3,Chelsea,Premier League,32,38,19147,22836,0.838456822560869,316440,104718,9510,10494,0.906232132647227,7700,8709,0.884142840739465,1461,2499,0.584633853541417,27,376,370,1426,68,1737
PL_CHE_6,PL_1,4,Chelsea,Premier League,32,38,20039,23364,0.85768703989043,328448,109853,10006,10877,0.919922772823389,8176,9060,0.90242825607064,1365,2328,0.586340206185567,51,419,352,1351,51,1615
PL_CHE_6,PL_1,5,Chelsea,Premier League,29,38,18033,21320,0.845825515947467,311166,98339,8067,8802,0.916496250852079,8244,9120,0.903947368421053,1369,2547,0.53749509226541,47,457,346,1488,73,1595
PL_CRY_7,PL_1,1,Crystal Palace,Premier League,24,38,11627,15597,0.745463871257293,193706,81274,5889,6882,0.855710549258936,4127,5088,0.811124213836478,1131,2449,0.461821151490404,29,264,232,838,54,1132
PL_CRY_7,PL_1,2,Crystal Palace,Premier League,24,38,14983,19081,0.78523138200304,265538,92523,6553,7495,0.874316210807205,6521,7610,0.856898817345598,1467,2871,0.510971786833856,31,305,270,990,75,1229
PL_CRY_7,PL_1,3,Crystal Palace,Premier League,26,38,13395,17308,0.773919574763115,238779,88389,6005,6901,0.870163744384872,5794,6772,0.85558180744241,1309,2751,0.475826972010178,29,316,239,1013,51,1243
PL_CRY_7,PL_1,4,Crystal Palace,Premier League,26,38,12915,16754,0.770860689984481,225542,84922,6040,6920,0.872832369942196,5338,6287,0.849053602672181,1204,2608,0.461656441717791,43,353,273,995,60,1176
PL_CRY_7,PL_1,5,Crystal Palace,Premier League,29,38,11875,15754,0.753776818585756,213257,80237,5198,6077,0.855356261313148,5285,6317,0.836631312331803,1137,2545,0.446758349705305,38,379,272,886,69,1158
PL_EVE_8,PL_1,1,Everton,Premier League,29,38,14792,18696,0.791185280273855,263227,93921,6563,7438,0.882360849690777,6125,7073,0.865969178566379,1580,2924,0.540355677154583,32,300,257,944,60,1184
PL_EVE_8,PL_1,2,Everton,Premier League,33,38,10366,14557,0.712097272789723,184813,76163,4889,5859,0.834442737668544,3844,4901,0.784329728626811,1215,2704,0.449334319526627,29,323,255,898,77,1100
PL_EVE_8,PL_1,3,Everton,Premier League,28,38,11790,15783,0.747006272571754,214056,82478,5336,6174,0.864269517330742,4771,5750,0.829739130434783,1366,2947,0.463522225992535,24,308,224,964,67,1052
PL_EVE_8,PL_1,4,Everton,Premier League,26,38,11349,15514,0.731532809075674,208537,88374,5198,6091,0.853390247906748,4386,5405,0.811470860314524,1469,3057,0.480536473666994,17,339,284,958,77,1129
PL_EVE_8,PL_1,5,Everton,Premier League,26,38,11405,14953,0.762723199357988,215027,85013,5039,5809,0.867447064899294,4604,5451,0.844615666850119,1526,2901,0.526025508445364,27,298,261,1003,92,1041
PL_FUL_9,PL_1,1,Fulham,Premier League,28,38,15401,19512,0.789309143091431,270640,94395,6853,7837,0.874441750669899,6528,7611,0.857705951911707,1529,2866,0.533496161898116,18,334,290,1019,94,1354
PL_FUL_9,PL_1,3,Fulham,Premier League,29,38,13974,18014,0.775729987787276,255629,89303,5867,6818,0.860516280434145,6222,7333,0.848493113323333,1551,2860,0.542307692307692,33,306,284,1044,97,1326
PL_FUL_9,PL_1,4,Fulham,Premier League,25,38,16311,20237,0.805998912882344,290238,100538,7028,7907,0.888832679903883,7277,8347,0.871810231220798,1586,2853,0.555906063792499,40,379,355,1117,94,1467
PL_FUL_9,PL_1,5,Fulham,Premier League,26,38,16199,19753,0.820077962841088,289508,97635,7195,8007,0.898588734857,7222,8198,0.880946572334716,1504,2703,0.556418793932667,44,398,343,1346,108,1558
PL_IPS_10,PL_1,5,Ipswich Town,Premier League,32,38,11524,14775,0.779966159052454,204832,77912,5157,5835,0.883804627249357,5115,5988,0.854208416833667,1021,2184,0.467490842490842,26,283,173,865,54,935
PL_LEE_24,PL_1,1,Leeds United,Premier League,23,38,16284,20629,0.789374181976829,286488,99274,6970,7933,0.878608344888441,7130,8308,0.858208955223881,1631,3014,0.541141340411413,45,394,349,1110,68,1633
PL_LEE_24,PL_1,2,Leeds United,Premier League,29,38,13989,18288,0.76492782152231,242664,89161,6271,7285,0.860809883321894,5921,7050,0.839858156028369,1325,2754,0.481118373275236,26,347,272,995,53,1483
PL_LEE_24,PL_1,3,Leeds United,Premier League,29,38,12437,16924,0.73487355235169,206567,84295,6115,7225,0.84636678200692,4782,5973,0.800602712204922,1072,2528,0.424050632911392,31,337,270,1086,70,1429
PL_LEI_11,PL_1,1,Leicester City,Premier League,27,38,17014,21216,0.801941930618401,285395,94092,7893,8978,0.87914903096458,7010,8113,0.864045359299889,1461,2737,0.533796127146511,45,360,283,1209,57,1464
PL_LEI_11,PL_1,2,Leicester City,Premier League,28,38,16129,20137,0.80096340070517,269547,94214,7751,8789,0.881897826828991,6573,7579,0.867264810661037,1329,2581,0.514916698953894,46,312,254,1025,57,1356
PL_LEI_11,PL_1,3,Leicester City,Premier League,28,38,14887,18871,0.788882412166817,249219,89055,7245,8221,0.881279649677655,6087,7165,0.849546406140963,1165,2422,0.481007431874484,36,319,220,1142,52,1304
PL_LEI_11,PL_1,5,Leicester City,Premier League,32,38,13945,17486,0.797495138968318,234016,83996,6703,7482,0.895883453622026,5797,6664,0.869897959183674,1073,2370,0.452742616033755,25,252,216,953,67,1082
PL_LIV_12,PL_1,1,Liverpool,Premier League,28,38,21929,26226,0.836154960725997,360990,115400,10789,11862,0.90954307873883,8747,9940,0.879979879275654,1715,2969,0.577635567531155,43,455,524,1608,82,2057
PL_LIV_12,PL_1,2,Liverpool,Premier League,27,38,21163,25552,0.82823262366938,370621,127087,9420,10506,0.896630496858938,9245,10569,0.874727978049011,2000,3211,0.622858922454064,71,527,511,1878,92,2243
PL_LIV_12,PL_1,3,Liverpool,Premier League,28,38,20043,24361,0.82274947662247,352929,120466,9023,10114,0.892129721178564,8561,9758,0.877331420373027,1962,3283,0.597624124276576,58,458,452,1615,85,1992
PL_LIV_12,PL_1,4,Liverpool,Premier League,30,38,20376,24379,0.835801304401329,346550,118702,9656,10641,0.90743351188798,8627,9763,0.883642323056438,1637,2814,0.581734186211798,60,598,506,1666,80,2110
PL_LIV_12,PL_1,5,Liverpool,Premier League,24,38,18303,21758,0.841207831602169,312343,104887,8615,9382,0.918247708377744,7893,8905,0.886355979786637,1412,2550,0.553725490196078,65,509,430,1583,83,1924
PL_LUT_22,PL_1,4,Luton Town,Premier League,28,38,11048,15099,0.731704086363335,201475,81352,4969,5784,0.859094052558783,4443,5431,0.818081384643712,1289,2879,0.447724904480722,33,315,250,835,90,1113
PL_MCI_13,PL_1,1,Manchester City,Premier League,24,38,23819,27167,0.876762248315972,390212,110951,11548,12409,0.93061487629946,9673,10628,0.910143018441852,1771,2616,0.676987767584098,55,433,412,1772,41,2051
PL_MCI_13,PL_1,2,Manchester City,Premier League,26,38,24406,27902,0.874704322270805,412596,117964,11713,12605,0.929234430781436,10158,11162,0.910051962013976,1972,2895,0.681174438687392,63,536,535,2110,74,2421
PL_MCI_13,PL_1,3,Manchester City,Premier League,24,38,23263,26642,0.873170182418737,396454,114920,11020,11888,0.926985195154778,9848,10836,0.908822443706164,1932,2849,0.678132678132678,69,464,445,1770,75,2073
PL_MCI_13,PL_1,4,Manchester City,Premier League,25,38,24616,27758,0.886807406873694,394064,112270,12895,13721,0.939800306100138,9449,10306,0.916844556568989,1652,2498,0.6613290632506,69,545,484,1890,65,2060
PL_MCI_13,PL_1,5,Manchester City,Premier League,30,38,21531,24443,0.880865687517899,349984,98901,11071,11923,0.928541474461126,8884,9710,0.914933058702369,1281,2040,0.627941176470588,51,472,440,1685,62,1944
PL_MUN_14,PL_1,1,Manchester Utd,Premier League,29,38,18800,22624,0.830975954738331,310438,100811,9248,10259,0.901452383273224,7258,8255,0.879224712295578,1597,2585,0.61779497098646,51,414,377,1419,54,1832
PL_MUN_14,PL_1,2,Manchester Utd,Premier League,29,38,16690,20641,0.808584855384914,280259,93084,8162,9234,0.883907299111978,6398,7436,0.860408821947284,1548,2626,0.58948971820259,46,407,312,1315,65,1568
PL_MUN_14,PL_1,3,Manchester Utd,Premier League,26,38,16603,20525,0.808915956151035,276625,97026,8273,9294,0.890144179040241,6359,7306,0.870380509170545,1438,2651,0.542436816295738,42,478,398,1268,57,1595
PL_MUN_14,PL_1,4,Manchester Utd,Premier League,31,38,15785,19538,0.807912785341386,260507,91226,7892,8866,0.890142115948568,5965,6943,0.859138700849777,1355,2517,0.538339292808899,36,434,338,1202,50,1479
PL_MUN_14,PL_1,5,Manchester Utd,Premier League,31,38,16837,20415,0.824736713201078,278154,89708,8233,9125,0.902246575342466,6855,7768,0.882466529351184,1257,2438,0.515586546349467,29,406,335,1141,73,1448
PL_NEW_15,PL_1,1,Newcastle Utd,Premier League,27,38,10839,14709,0.736895778095044,197161,77098,4828,5635,0.85678793256433,4197,5131,0.817969206782304,1387,2879,0.481764501563043,26,289,207,739,83,903
PL_NEW_15,PL_1,2,Newcastle Utd,Premier League,29,38,10201,14036,0.72677400968937,188373,77685,4545,5432,0.836708394698086,3917,4880,0.80266393442623,1343,2746,0.489075018208303,23,308,193,791,55,923
PL_NEW_15,PL_1,3,Newcastle Utd,Premier League,27,38,13925,17837,0.780680607725514,246297,90893,6433,7370,0.872862957937585,5580,6605,0.844814534443603,1523,2774,0.54902667627974,42,435,403,1083,64,1618
PL_NEW_15,PL_1,4,Newcastle Utd,Premier League,32,38,16117,19852,0.811857747330244,274265,96401,7681,8623,0.890757277049751,6722,7757,0.866572128400155,1358,2504,0.542332268370607,55,424,380,1107,76,1557
PL_NEW_15,PL_1,5,Newcastle Utd,Premier League,24,38,15416,18898,0.815747698169118,260464,91034,7416,8283,0.895327779789931,6475,7373,0.878204258782042,1193,2313,0.5157803718115,50,399,399,1149,70,1595
PL_NOR_25,PL_1,2,Norwich City,Premier League,28,38,12164,16070,0.756938394523958,217007,80065,5578,6484,0.860271437384331,4912,5949,0.825684989073794,1369,2757,0.496554225607544,16,264,226,739,46,1031
PL_NOT_16,PL_1,3,Nott'ham Forest,Premier League,33,38,9543,13606,0.701381743348523,177315,72656,4046,4952,0.817043618739903,4071,5126,0.794186500195084,1187,2708,0.438330871491876,22,246,172,660,50,859
PL_NOT_16,PL_1,4,Nott'ham Forest,Premier League,33,38,11877,15679,0.7575100452835,210025,83097,5510,6417,0.858656693158797,4760,5855,0.812980358667805,1265,2493,0.507420778178901,43,325,244,905,61,1141
PL_NOT_16,PL_1,5,Nott'ham Forest,Premier League,23,38,10822,14366,0.753306417931226,185832,74897,5322,6094,0.87331801772235,4065,5011,0.811215326282179,1038,2339,0.44377939290295,42,333,241,974,64,1125
PL_SHE_23,PL_1,1,Sheffield Utd,Premier League,27,38,12146,16264,0.746802754549926,207510,78589,6006,6905,0.869804489500362,4331,5303,0.816707524042994,1277,2840,0.449647887323944,13,253,253,946,65,1196
PL_SHE_23,PL_1,4,Sheffield Utd,Premier League,35,38,9531,13509,0.705529646902065,169894,71337,4492,5357,0.838529027440732,3739,4696,0.796209540034072,1042,2626,0.396801218583397,18,257,198,701,48,884
PL_SOU_17,PL_1,1,Southampton,Premier League,29,38,14928,19288,0.773952716715056,239028,85450,7587,8659,0.876198175308927,5629,6690,0.841405082212257,1099,2547,0.431488025127601,33,294,261,894,36,1195
PL_SOU_17,PL_1,2,Southampton,Premier League,25,38,12505,16941,0.738150050174134,211003,80089,6089,7173,0.848877735954273,4893,6093,0.803052683407189,1112,2591,0.429177923581629,26,353,249,1016,58,1326
PL_SOU_17,PL_1,3,Southampton,Premier League,36,38,12319,16391,0.751570984076627,211636,79814,5972,6925,0.862382671480144,4830,5823,0.829469345698094,1170,2625,0.445714285714286,25,302,239,938,71,1125
PL_SOU_17,PL_1,5,Southampton,Premier League,36,38,15530,18561,0.836700608803405,263566,84964,7279,7996,0.910330165082541,6699,7455,0.898591549295775,1175,2271,0.517393218846323,16,269,218,989,60,1127
PL_TOT_18,PL_1,1,Tottenham,Premier League,24,38,16508,20571,0.802488940741821,274912,94098,7801,8828,0.883665609424558,6561,7603,0.862948835985795,1393,2672,0.521332335329341,50,316,257,1035,54,1330
PL_TOT_18,PL_1,2,Tottenham,Premier League,25,38,17204,20696,0.831271743332045,283871,93464,8270,9143,0.904517116920048,6856,7812,0.877624167946749,1376,2371,0.580345845634753,50,379,338,1172,81,1459
PL_TOT_18,PL_1,3,Tottenham,Premier League,29,38,15972,19672,0.811915412769418,277567,92695,7333,8180,0.896454767726161,6707,7682,0.873079927102317,1499,2669,0.561633570625702,46,386,323,1071,104,1449
PL_TOT_18,PL_1,4,Tottenham,Premier League,29,38,20649,24197,0.853370252510642,326221,111380,10630,11617,0.915038305930963,8361,9345,0.89470304975923,1089,1905,0.571653543307087,58,460,454,1588,65,2107
PL_TOT_18,PL_1,5,Tottenham,Premier League,31,38,16513,19960,0.827304609218437,275248,93006,7576,8440,0.897630331753554,7372,8289,0.8893714561467,1101,2084,0.52831094049904,47,375,369,1254,83,1593
PL_WAT_26,PL_1,2,Watford,Premier League,30,38,10423,14641,0.711904924527013,193942,80054,4505,5496,0.819687045123726,4270,5325,0.8018779342723,1330,2904,0.457988980716253,26,298,213,834,70,1070
PL_WES_19,PL_1,1,West Ham,Premier League,24,38,12725,16901,0.752914028755695,225666,88791,5888,6864,0.857808857808858,4948,6052,0.817580964970258,1470,2860,0.513986013986014,46,340,238,1037,95,1282
PL_WES_19,PL_1,2,West Ham,Premier League,25,38,14326,18378,0.779518990096855,251152,89191,6627,7493,0.884425463766182,5789,6856,0.844369894982497,1479,2906,0.508947006194081,46,320,271,1106,87,1449
PL_WES_19,PL_1,3,West Ham,Premier League,25,38,12369,16357,0.756190010393104,219013,84296,5883,6778,0.867955149011508,4784,5831,0.820442462699366,1383,2753,0.502361060661097,25,340,212,990,80,1274
PL_WES_19,PL_1,4,West Ham,Premier League,26,38,12568,16373,0.767605203689,219336,85575,6043,6856,0.881417736289382,4817,5751,0.837593462006608,1330,2718,0.489330389992642,40,305,225,979,71,1207
