team_id,league_id,season_id,team_name,Comp,# Pl,90s,team_shooting_Gls,team_shooting_Sh,team_shooting_SoT,team_shooting_G/Sh_new,team_shooting_G/SoT_new,team_shooting_Sh/90_new,team_shooting_SoT/90_new,team_shooting_SoT%_new,team_shooting_FK,team_shooting_PK,team_shooting_PKatt
SA_EMP_21,SA_1,4,Empoli,Serie A,34,38,26,413,112,0.06,0.23,10.87,2.95,0.271186440677966,22,5,5
SA_EMP_21,SA_1,5,Empoli,Serie A,34,38,31,367,107,0.08,0.29,9.66,2.82,0.291553133514986,21,2,3
SA_FIR_6,SA_1,1,Fiorentina,Serie A,30,38,44,366,115,0.12,0.38,9.63,3.03,0.314207650273224,14,6,6
SA_FIR_6,SA_1,2,Fiorentina,Serie A,28,38,59,501,172,0.12,0.34,13.18,4.53,0.343313373253493,25,9,12
SA_FIR_6,SA_1,3,Fiorentina,Serie A,30,38,51,597,171,0.09,0.3,15.71,4.5,0.28643216080402,23,4,6
SA_FIR_6,SA_1,4,Fiorentina,Serie A,30,38,60,515,171,0.12,0.35,13.55,4.5,0.332038834951456,13,4,8
SA_FIR_6,SA_1,5,Fiorentina,Serie A,34,38,58,439,166,0.13,0.35,11.55,4.37,0.378132118451025,20,6,8
SA_FRS_27,SA_1,4,Frosinone,Serie A,34,38,44,460,147,0.1,0.3,12.11,3.87,0.319565217391304,18,8,10
SA_GEO_7,SA_1,1,Genoa,Serie A,34,38,46,338,120,0.14,0.38,8.89,3.16,0.355029585798817,11,4,4
SA_GEO_7,SA_1,2,Genoa,Serie A,40,38,26,397,106,0.07,0.25,10.45,2.79,0.267002518891688,12,6,7
SA_GEO_7,SA_1,4,Genoa,Serie A,34,38,43,397,119,0.11,0.36,10.45,3.13,0.299748110831234,21,5,6
SA_GEO_7,SA_1,5,Genoa,Serie A,37,38,35,383,117,0.09,0.3,10.08,3.08,0.305483028720627,16,0,2
SA_HEL_8,SA_1,1,Hellas Verona,Serie A,32,38,38,400,118,0.1,0.32,10.53,3.11,0.295,13,3,3
SA_HEL_8,SA_1,2,Hellas Verona,Serie A,31,38,63,455,152,0.14,0.41,11.97,4,0.334065934065934,15,7,8
SA_HEL_8,SA_1,3,Hellas Verona,Serie A,36,38,29,415,116,0.07,0.25,10.92,3.05,0.279518072289157,13,1,1
SA_HEL_8,SA_1,4,Hellas Verona,Serie A,36,38,38,435,146,0.09,0.26,11.45,3.84,0.335632183908046,13,3,7
SA_HEL_8,SA_1,5,Hellas Verona,Serie A,32,38,31,372,95,0.08,0.33,9.79,2.5,0.255376344086022,12,2,2
SA_INT_9,SA_1,1,Inter,Serie A,25,38,84,543,194,0.15,0.43,14.29,5.11,0.357274401473296,17,8,9
SA_INT_9,SA_1,2,Inter,Serie A,27,38,83,667,239,0.12,0.35,17.55,6.29,0.35832083958021,13,7,11
SA_INT_9,SA_1,3,Inter,Serie A,25,38,68,625,197,0.11,0.35,16.45,5.18,0.3152,21,4,5
SA_INT_9,SA_1,4,Inter,Serie A,27,38,87,580,196,0.15,0.44,15.26,5.16,0.337931034482759,19,13,14
SA_INT_9,SA_1,5,Inter,Serie A,26,38,76,565,179,0.13,0.42,14.87,4.71,0.316814159292035,17,8,9
SA_JUV_10,SA_1,1,Juventus,Serie A,30,38,76,585,206,0.13,0.37,15.39,5.42,0.352136752136752,23,8,10
SA_JUV_10,SA_1,2,Juventus,Serie A,32,38,56,517,166,0.11,0.34,13.61,4.37,0.321083172147002,18,5,6
SA_JUV_10,SA_1,3,Juventus,Serie A,29,38,56,529,171,0.11,0.33,13.92,4.5,0.323251417769376,19,3,6
SA_JUV_10,SA_1,4,Juventus,Serie A,31,38,52,531,146,0.1,0.36,13.97,3.84,0.274952919020716,19,3,5
SA_JUV_10,SA_1,5,Juventus,Serie A,29,38,56,509,175,0.11,0.32,13.39,4.61,0.343811394891945,11,6,6
SA_LAZ_11,SA_1,1,Lazio,Serie A,30,38,59,514,175,0.11,0.34,13.53,4.61,0.340466926070039,14,6,10
SA_LAZ_11,SA_1,2,Lazio,Serie A,27,38,74,445,185,0.17,0.4,11.71,4.87,0.415730337078652,14,7,9
SA_LAZ_11,SA_1,3,Lazio,Serie A,24,38,59,430,161,0.14,0.37,11.32,4.24,0.374418604651163,14,6,8
SA_LAZ_11,SA_1,4,Lazio,Serie A,22,38,46,436,135,0.11,0.34,11.47,3.55,0.309633027522936,15,4,4
SA_LAZ_11,SA_1,5,Lazio,Serie A,27,38,60,528,185,0.11,0.32,13.89,4.87,0.350378787878788,13,6,7
SA_LEC_25,SA_1,3,Lecce,Serie A,29,38,31,412,106,0.08,0.29,10.84,2.79,0.257281553398058,14,4,6
SA_LEC_25,SA_1,4,Lecce,Serie A,26,38,30,503,147,0.06,0.2,13.24,3.87,0.292246520874752,11,3,5
SA_LEC_25,SA_1,5,Lecce,Serie A,31,38,27,450,119,0.06,0.23,11.84,3.13,0.264444444444444,22,3,4
SA_MIL_12,SA_1,1,Milan,Serie A,29,38,72,537,184,0.13,0.39,14.13,4.84,0.342644320297952,30,15,20
SA_MIL_12,SA_1,2,Milan,Serie A,28,38,66,592,187,0.11,0.35,15.58,4.92,0.315878378378378,23,5,8
SA_MIL_12,SA_1,3,Milan,Serie A,30,38,61,546,178,0.11,0.34,14.37,4.68,0.326007326007326,26,5,5
SA_MIL_12,SA_1,4,Milan,Serie A,35,38,76,554,202,0.14,0.38,14.58,5.32,0.364620938628159,9,6,8
SA_MIL_12,SA_1,5,Milan,Serie A,35,38,59,555,185,0.11,0.32,14.61,4.87,0.333333333333333,8,4,8
SA_MON_26,SA_1,3,Monza,Serie A,31,38,46,406,139,0.11,0.33,10.68,3.66,0.342364532019704,13,5,6
SA_MON_26,SA_1,4,Monza,Serie A,31,38,38,451,123,0.08,0.31,11.87,3.24,0.272727272727273,15,4,5
SA_MON_26,SA_1,5,Monza,Serie A,36,38,27,333,99,0.08,0.27,8.76,2.61,0.297297297297297,17,3,3
SA_NAP_13,SA_1,1,Napoli,Serie A,25,38,83,637,217,0.13,0.38,16.76,5.71,0.340659340659341,25,7,8
SA_NAP_13,SA_1,2,Napoli,Serie A,27,38,74,565,186,0.13,0.4,14.87,4.89,0.329203539823009,25,10,14
SA_NAP_13,SA_1,3,Napoli,Serie A,27,38,75,605,212,0.12,0.35,15.92,5.58,0.350413223140496,18,8,10
SA_NAP_13,SA_1,4,Napoli,Serie A,29,38,54,638,196,0.08,0.28,16.79,5.16,0.307210031347962,18,6,10
SA_NAP_13,SA_1,5,Napoli,Serie A,27,38,56,499,150,0.11,0.37,13.13,3.95,0.30060120240481,11,4,5
SA_PAM_14,SA_1,1,Parma,Serie A,42,38,39,392,123,0.1,0.32,10.32,3.24,0.313775510204082,20,5,5
SA_PAM_14,SA_1,5,Parma,Serie A,32,38,43,418,140,0.1,0.31,11,3.68,0.334928229665072,22,6,7
SA_ROM_15,SA_1,1,Roma,Serie A,31,38,67,537,191,0.12,0.35,14.13,5.03,0.355679702048417,14,7,8
SA_ROM_15,SA_1,2,Roma,Serie A,29,38,58,592,184,0.1,0.32,15.58,4.84,0.310810810810811,21,7,9
SA_ROM_15,SA_1,3,Roma,Serie A,30,38,50,488,155,0.1,0.32,12.84,4.08,0.317622950819672,15,7,10
SA_ROM_15,SA_1,4,Roma,Serie A,30,38,64,464,142,0.14,0.45,12.21,3.74,0.306034482758621,16,11,12
SA_ROM_15,SA_1,5,Roma,Serie A,28,38,55,514,162,0.11,0.34,13.53,4.26,0.315175097276265,15,8,8
SA_SAL_22,SA_1,2,Salernitana,Serie A,42,38,32,426,130,0.08,0.25,11.21,3.42,0.305164319248826,20,4,5
SA_SAL_22,SA_1,3,Salernitana,Serie A,30,38,46,381,115,0.12,0.4,10.03,3.03,0.301837270341207,14,2,2
SA_SAL_22,SA_1,4,Salernitana,Serie A,39,38,32,398,118,0.08,0.27,10.47,3.11,0.296482412060302,11,2,2
SA_SAP_16,SA_1,1,Sampdoria,Serie A,27,38,52,422,134,0.12,0.39,11.11,3.53,0.317535545023697,15,5,6
SA_SAP_16,SA_1,2,Sampdoria,Serie A,34,38,42,386,118,0.11,0.36,10.16,3.11,0.305699481865285,12,2,4
SA_SAP_16,SA_1,3,Sampdoria,Serie A,40,38,23,376,114,0.06,0.2,9.89,3,0.303191489361702,16,1,2
SA_SAS_17,SA_1,1,Sassuolo,Serie A,28,38,61,516,164,0.12,0.37,13.58,4.32,0.317829457364341,25,13,14
SA_SAS_17,SA_1,2,Sassuolo,Serie A,29,38,60,569,204,0.11,0.29,14.97,5.37,0.358523725834798,14,7,7
SA_SAS_17,SA_1,3,Sassuolo,Serie A,31,38,46,477,161,0.1,0.29,12.55,4.24,0.337526205450734,20,9,10
SA_SAS_17,SA_1,4,Sassuolo,Serie A,30,38,42,453,144,0.09,0.29,11.92,3.79,0.317880794701987,18,7,8
SA_SPZ_18,SA_1,1,Spezia,Serie A,35,38,52,382,130,0.14,0.4,10.05,3.42,0.340314136125654,10,4,5
SA_SPZ_18,SA_1,2,Spezia,Serie A,30,38,38,381,127,0.1,0.3,10.03,3.34,0.333333333333333,17,3,5
SA_SPZ_18,SA_1,3,Spezia,Serie A,34,38,29,419,120,0.07,0.24,11.03,3.16,0.286396181384248,19,4,4
SA_TOR_19,SA_1,1,Torino,Serie A,29,38,49,457,144,0.11,0.34,12.03,3.79,0.315098468271335,40,5,6
SA_TOR_19,SA_1,2,Torino,Serie A,31,38,43,470,142,0.09,0.3,12.37,3.74,0.302127659574468,16,6,6
SA_TOR_19,SA_1,3,Torino,Serie A,28,38,41,444,146,0.09,0.28,11.68,3.84,0.328828828828829,6,2,2
SA_TOR_19,SA_1,4,Torino,Serie A,30,38,35,432,121,0.08,0.29,11.37,3.18,0.280092592592593,15,2,2
SA_TOR_19,SA_1,5,Torino,Serie A,31,38,36,383,123,0.09,0.29,10.08,3.24,0.321148825065274,12,2,4
SA_UDN_20,SA_1,1,Udinese,Serie A,33,38,40,410,125,0.1,0.32,10.79,3.29,0.304878048780488,13,4,4
SA_UDN_20,SA_1,2,Udinese,Serie A,29,38,58,505,181,0.11,0.32,13.29,4.76,0.358415841584158,19,3,4
SA_UDN_20,SA_1,3,Udinese,Serie A,30,38,46,503,145,0.09,0.32,13.24,3.82,0.288270377733598,23,1,2
SA_UDN_20,SA_1,4,Udinese,Serie A,32,38,36,457,134,0.08,0.27,12.03,3.53,0.293216630196937,21,3,4
SA_UDN_20,SA_1,5,Udinese,Serie A,31,38,41,430,137,0.1,0.3,11.32,3.61,0.318604651162791,15,2,4
SA_VEN_23,SA_1,2,Venezia,Serie A,39,38,34,349,113,0.1,0.3,9.18,2.97,0.32378223495702,22,3,5
SA_VEN_23,SA_1,5,Venezia,Serie A,36,38,31,381,120,0.08,0.26,10.03,3.16,0.31496062992126,25,4,5
