team_id,league_id,season_id,team_name,Comp,# Pl,90s,team_Min,W,D,L,team_Starts,team_GA,team_GA90_new,team_Saves,team_SoTA,team_Save%_new,team_CS,team_CS%_new,team_penalty_Katt,team_penalty_PKA,team_penalty_PKm,team_penalty_PKsv,team_penalty_Save%_new
PL_IPS_10,PL_1,5,Ipswich Town,Premier League,3,38,3420,4,10,24,38,82,2.16,130,210,0.60952380952381,2,0.0526315789473684,6,6,0,0,0
PL_LEE_24,PL_1,1,Leeds United,Premier League,2,38,3420,18,5,15,38,54,1.42,145,198,0.727272727272727,12,0.31578947368421,9,8,0,1,0.111111111111111
PL_LEE_24,PL_1,2,Leeds United,Premier League,2,38,3420,9,11,18,38,79,2.08,146,224,0.647321428571429,5,0.131578947368421,5,5,0,0,0
PL_LEE_24,PL_1,3,Leeds United,Premier League,2,38,3420,7,10,21,38,78,2.05,108,185,0.578378378378378,5,0.131578947368421,6,5,1,0,0
PL_LEI_11,PL_1,1,Leicester City,Premier League,1,38,3420,20,6,12,38,50,1.32,88,136,0.63235294117647,11,0.289473684210526,4,4,0,0,0
PL_LEI_11,PL_1,2,Leicester City,Premier League,2,38,3420,14,10,14,38,59,1.55,132,192,0.692708333333333,7,0.184210526315789,9,7,0,2,0.222222222222222
PL_LEI_11,PL_1,3,Leicester City,Premier League,2,38,3420,9,7,22,38,68,1.79,113,178,0.617977528089888,7,0.184210526315789,5,4,0,1,0.2
PL_LEI_11,PL_1,5,Leicester City,Premier League,3,38,3420,6,7,25,38,80,2.11,131,209,0.617224880382775,3,0.0789473684210526,4,3,0,1,0.25
PL_LIV_12,PL_1,1,Liverpool,Premier League,3,38,3420,20,9,9,38,42,1.11,97,140,0.7,12,0.31578947368421,8,4,3,1,0.125
PL_LIV_12,PL_1,2,Liverpool,Premier League,2,38,3420,28,8,2,38,26,0.68,82,107,0.757009345794392,21,0.552631578947368,0,0,0,0,0
PL_LIV_12,PL_1,3,Liverpool,Premier League,2,38,3420,19,10,9,38,47,1.24,111,157,0.700636942675159,14,0.368421052631579,4,2,1,1,0.25
PL_LIV_12,PL_1,4,Liverpool,Premier League,2,38,3420,24,10,4,38,41,1.08,108,147,0.72108843537415,10,0.263157894736842,1,1,0,0,0
PL_LIV_12,PL_1,5,Liverpool,Premier League,3,38,3420,25,9,4,38,41,1.08,98,138,0.702898550724638,14,0.368421052631579,2,1,0,1,0.5
PL_LUT_22,PL_1,4,Luton Town,Premier League,2,38,3420,6,8,24,38,85,2.24,142,223,0.618834080717489,2,0.0526315789473684,4,4,0,0,0
PL_MCI_13,PL_1,1,Manchester City,Premier League,3,38,3420,27,5,6,38,32,0.84,67,100,0.68,19,0.5,10,8,0,2,0.2
PL_MCI_13,PL_1,2,Manchester City,Premier League,2,38,3420,29,6,3,38,26,0.68,59,85,0.694117647058824,21,0.552631578947368,1,1,0,0,0
PL_MCI_13,PL_1,3,Manchester City,Premier League,2,38,3420,28,5,5,38,33,0.87,60,92,0.641304347826087,13,0.342105263157895,3,3,0,0,0
PL_MCI_13,PL_1,4,Manchester City,Premier League,2,38,3420,28,7,3,38,34,0.89,76,109,0.688073394495413,13,0.342105263157895,3,3,0,0,0
PL_MCI_13,PL_1,5,Manchester City,Premier League,2,38,3420,21,8,9,38,44,1.16,86,128,0.65625,13,0.342105263157895,4,4,0,0,0
PL_MUN_14,PL_1,1,Manchester Utd,Premier League,2,38,3420,21,11,6,38,44,1.16,98,141,0.687943262411348,13,0.342105263157895,4,4,0,0,0
PL_MUN_14,PL_1,2,Manchester Utd,Premier League,1,38,3420,16,10,12,38,57,1.5,124,180,0.683333333333333,8,0.210526315789474,5,3,0,2,0.4
PL_MUN_14,PL_1,3,Manchester Utd,Premier League,1,38,3420,23,6,9,38,43,1.13,99,142,0.697183098591549,17,0.447368421052632,3,2,0,1,0.333333333333333
PL_MUN_14,PL_1,4,Manchester Utd,Premier League,1,38,3420,18,6,14,38,58,1.53,146,203,0.714285714285714,9,0.236842105263158,7,7,0,0,0
PL_MUN_14,PL_1,5,Manchester Utd,Premier League,2,38,3420,11,9,18,38,54,1.42,96,149,0.63758389261745,10,0.263157894736842,4,3,0,1,0.25
PL_NEW_15,PL_1,1,Newcastle Utd,Premier League,2,38,3420,12,9,17,38,62,1.63,128,188,0.670212765957447,7,0.184210526315789,5,4,0,1,0.2
PL_NEW_15,PL_1,2,Newcastle Utd,Premier League,3,38,3420,13,10,15,38,62,1.63,104,165,0.624242424242424,8,0.210526315789474,6,5,0,1,0.166666666666667
PL_NEW_15,PL_1,3,Newcastle Utd,Premier League,2,38,3418,19,14,5,38,33,0.87,94,127,0.740157480314961,14,0.368421052631579,5,2,1,2,0.4
PL_NEW_15,PL_1,4,Newcastle Utd,Premier League,3,38,3420,18,6,14,38,62,1.63,133,195,0.682051282051282,10,0.263157894736842,5,4,0,1,0.2
PL_NEW_15,PL_1,5,Newcastle Utd,Premier League,2,38,3420,20,6,12,38,47,1.24,115,161,0.708074534161491,13,0.342105263157895,2,1,0,1,0.5
PL_NOR_25,PL_1,2,Norwich City,Premier League,2,38,3420,5,7,26,38,84,2.21,139,222,0.621621621621622,6,0.157894736842105,12,9,2,1,0.0833333333333333
PL_NOT_16,PL_1,3,Nott'ham Forest,Premier League,3,38,3420,9,11,18,38,68,1.79,112,182,0.626373626373626,8,0.210526315789474,9,6,1,2,0.222222222222222
PL_NOT_16,PL_1,4,Nott'ham Forest,Premier League,3,38,3420,9,9,20,38,67,1.76,98,163,0.588957055214724,4,0.105263157894737,4,4,0,0,0
PL_NOT_16,PL_1,5,Nott'ham Forest,Premier League,1,38,3420,19,8,11,38,46,1.21,119,165,0.721212121212121,13,0.342105263157895,3,3,0,0,0
PL_SHE_23,PL_1,1,Sheffield Utd,Premier League,1,38,3420,7,2,29,38,63,1.66,145,206,0.694174757281554,5,0.131578947368421,4,3,1,0,0
PL_SHE_23,PL_1,4,Sheffield Utd,Premier League,2,38,3420,3,7,28,38,104,2.74,166,263,0.604562737642586,1,0.0263157894736842,7,5,2,0,0
PL_SOU_17,PL_1,1,Southampton,Premier League,2,38,3420,12,7,19,38,68,1.79,110,178,0.617977528089888,9,0.236842105263158,9,8,0,1,0.111111111111111
PL_SOU_17,PL_1,2,Southampton,Premier League,3,38,3420,9,13,16,38,67,1.76,118,183,0.633879781420765,8,0.210526315789474,2,2,0,0,0
PL_SOU_17,PL_1,3,Southampton,Premier League,2,38,3420,6,7,25,38,73,1.92,81,150,0.513333333333333,4,0.105263157894737,3,2,0,1,0.333333333333333
PL_SOU_17,PL_1,5,Southampton,Premier League,3,38,3420,2,6,30,38,86,2.26,157,245,0.648979591836735,3,0.0789473684210526,9,7,0,2,0.222222222222222
PL_TOT_18,PL_1,1,Tottenham,Premier League,1,38,3420,18,8,12,38,45,1.18,113,155,0.709677419354839,12,0.31578947368421,10,10,0,0,0
PL_TOT_18,PL_1,2,Tottenham,Premier League,1,38,3420,22,5,11,38,40,1.05,98,137,0.708029197080292,16,0.421052631578947,2,2,0,0,0
PL_TOT_18,PL_1,3,Tottenham,Premier League,2,38,3420,18,6,14,38,63,1.66,109,172,0.633720930232558,10,0.263157894736842,4,3,0,1,0.25
PL_TOT_18,PL_1,4,Tottenham,Premier League,1,38,3420,20,6,12,38,61,1.61,109,167,0.634730538922156,7,0.184210526315789,7,7,0,0,0
PL_TOT_18,PL_1,5,Tottenham,Premier League,4,38,3420,11,5,22,38,65,1.71,119,180,0.638888888888889,6,0.157894736842105,3,3,0,0,0
PL_WAT_26,PL_1,2,Watford,Premier League,2,38,3420,6,5,27,38,77,2.03,113,188,0.590425531914894,4,0.105263157894737,7,6,0,1,0.142857142857143
PL_WES_19,PL_1,1,West Ham,Premier League,2,38,3420,19,8,11,38,47,1.24,103,147,0.680272108843537,11,0.289473684210526,5,3,1,1,0.2
PL_WES_19,PL_1,2,West Ham,Premier League,2,38,3420,16,8,14,38,51,1.34,113,165,0.690909090909091,8,0.210526315789474,6,2,1,3,0.5
PL_WES_19,PL_1,3,West Ham,Premier League,2,38,3420,11,7,20,38,55,1.45,115,170,0.676470588235294,9,0.236842105263158,6,4,1,1,0.166666666666667
PL_WES_19,PL_1,4,West Ham,Premier League,2,38,3420,14,10,14,38,74,1.95,169,241,0.692946058091286,5,0.131578947368421,10,8,0,2,0.2
PL_WES_19,PL_1,5,West Ham,Premier League,2,38,3420,11,10,17,38,62,1.63,127,186,0.666666666666667,7,0.184210526315789,3,3,0,0,0
PL_WES_27,PL_1,1,West Brom,Premier League,2,38,3420,5,11,22,38,76,2,166,240,0.683333333333333,6,0.157894736842105,11,7,3,1,0.0909090909090909
PL_WOL_20,PL_1,1,Wolves,Premier League,2,38,3420,12,9,17,38,52,1.37,102,152,0.657894736842105,10,0.263157894736842,8,7,0,1,0.125
PL_WOL_20,PL_1,2,Wolves,Premier League,2,38,3420,15,6,17,38,43,1.13,125,167,0.74251497005988,11,0.289473684210526,10,9,1,0,0
PL_WOL_20,PL_1,3,Wolves,Premier League,2,38,3420,11,8,19,38,58,1.53,115,174,0.666666666666667,11,0.289473684210526,4,2,0,2,0.5
PL_WOL_20,PL_1,4,Wolves,Premier League,2,38,3420,13,7,18,38,65,1.71,139,203,0.679802955665025,5,0.131578947368421,8,8,0,0,0
PL_WOL_20,PL_1,5,Wolves,Premier League,4,38,3420,12,6,20,38,69,1.82,100,168,0.589285714285714,8,0.210526315789474,9,7,0,2,0.222222222222222
SA_ATL_1,SA_1,1,Atalanta,Serie A,2,38,3417,23,9,6,38,47,1.24,63,112,0.580357142857143,11,0.289473684210526,8,5,0,3,0.375
SA_ATL_1,SA_1,2,Atalanta,Serie A,3,38,3419,16,11,11,38,48,1.26,94,139,0.654676258992806,10,0.263157894736842,6,5,1,0,0
SA_ATL_1,SA_1,3,Atalanta,Serie A,3,38,3420,19,7,12,38,48,1.26,107,153,0.686274509803922,9,0.236842105263158,3,3,0,0,0
SA_ATL_1,SA_1,4,Atalanta,Serie A,3,38,3420,21,6,11,38,42,1.11,99,142,0.704225352112676,15,0.394736842105263,9,6,1,2,0.222222222222222
SA_ATL_1,SA_1,5,Atalanta,Serie A,3,38,3420,22,8,8,38,37,0.97,112,147,0.748299319727891,15,0.394736842105263,2,2,0,0,0
SA_BEE_2,SA_1,1,Benevento,Serie A,2,38,3420,7,12,19,38,75,1.97,107,177,0.576271186440678,7,0.184210526315789,5,4,0,1,0.2
SA_BOL_3,SA_1,1,Bologna,Serie A,3,38,3420,10,11,17,38,65,1.71,128,193,0.663212435233161,5,0.131578947368421,9,7,0,2,0.222222222222222
SA_BOL_3,SA_1,2,Bologna,Serie A,3,38,3420,12,10,16,38,55,1.45,130,184,0.701086956521739,13,0.342105263157895,9,8,0,1,0.111111111111111
SA_BOL_3,SA_1,3,Bologna,Serie A,2,38,3420,14,12,12,38,49,1.29,117,165,0.703030303030303,8,0.210526315789474,9,7,0,2,0.222222222222222
SA_BOL_3,SA_1,4,Bologna,Serie A,3,38,3420,18,14,6,38,32,0.84,91,125,0.744,17,0.447368421052632,7,3,2,2,0.285714285714286
SA_BOL_3,SA_1,5,Bologna,Serie A,2,38,3420,16,14,8,38,47,1.24,60,106,0.556603773584906,12,0.31578947368421,3,2,0,1,0.333333333333333
SA_CAL_4,SA_1,1,Cagliari,Serie A,2,38,3420,9,10,19,38,59,1.55,144,203,0.70935960591133,7,0.184210526315789,5,5,0,0,0
SA_CAL_4,SA_1,2,Cagliari,Serie A,2,38,3420,6,12,20,38,68,1.79,115,185,0.632432432432432,3,0.0789473684210526,10,7,0,3,0.3
SA_CAL_4,SA_1,4,Cagliari,Serie A,3,38,3420,8,12,18,38,68,1.79,92,157,0.56687898089172,5,0.131578947368421,5,4,1,0,0
SA_CAL_4,SA_1,5,Cagliari,Serie A,4,38,3420,9,9,20,38,56,1.47,97,153,0.633986928104575,7,0.184210526315789,6,6,0,0,0
SA_COO_28,SA_1,5,Como,Serie A,3,38,3420,13,10,15,38,52,1.37,91,143,0.636363636363636,7,0.184210526315789,7,7,0,0,0
SA_CRM_24,SA_1,3,Cremonese,Serie A,3,38,3420,5,12,21,38,69,1.82,157,225,0.693333333333333,6,0.157894736842105,5,5,0,0,0
SA_CRT_5,SA_1,1,Crotone,Serie A,3,38,3420,6,5,27,38,92,2.42,126,216,0.574074074074074,3,0.0789473684210526,5,5,0,0,0
SA_EMP_21,SA_1,2,Empoli,Serie A,1,38,3420,10,11,17,38,70,1.84,150,216,0.675925925925926,7,0.184210526315789,10,5,3,2,0.2
SA_EMP_21,SA_1,3,Empoli,Serie A,3,38,3420,10,13,15,38,49,1.29,110,159,0.691823899371069,9,0.236842105263158,6,4,1,1,0.166666666666667
SA_EMP_21,SA_1,4,Empoli,Serie A,3,38,3420,9,9,20,38,54,1.42,130,185,0.708108108108108,9,0.236842105263158,8,6,0,2,0.25
SA_EMP_21,SA_1,5,Empoli,Serie A,3,38,3420,6,13,19,38,59,1.55,99,158,0.626582278481013,6,0.157894736842105,3,1,1,1,0.333333333333333
SA_FIR_6,SA_1,1,Fiorentina,Serie A,2,38,3420,9,13,16,38,59,1.55,92,152,0.611842105263158,9,0.236842105263158,11,8,0,3,0.272727272727273
SA_FIR_6,SA_1,2,Fiorentina,Serie A,2,38,3418,19,5,14,38,51,1.34,75,126,0.595238095238095,11,0.289473684210526,5,3,0,2,0.4
SA_FIR_6,SA_1,3,Fiorentina,Serie A,4,38,3420,15,11,12,38,43,1.13,78,120,0.641666666666667,10,0.263157894736842,8,7,0,1,0.125
SA_FIR_6,SA_1,4,Fiorentina,Serie A,3,38,3420,17,9,12,38,46,1.21,101,148,0.689189189189189,8,0.210526315789474,9,8,0,1,0.111111111111111
SA_FIR_6,SA_1,5,Fiorentina,Serie A,2,38,3420,19,8,11,38,41,1.08,106,148,0.722972972972973,12,0.31578947368421,3,1,0,2,0.666666666666667
SA_FRS_27,SA_1,4,Frosinone,Serie A,2,38,3420,8,11,19,38,69,1.82,112,180,0.616666666666667,7,0.184210526315789,8,5,2,1,0.125
SA_GEO_7,SA_1,1,Genoa,Serie A,3,38,3419,10,12,16,38,58,1.53,132,188,0.691489361702128,9,0.236842105263158,7,7,0,0,0
SA_GEO_7,SA_1,2,Genoa,Serie A,2,38,3420,4,16,18,38,60,1.58,125,184,0.673913043478261,10,0.263157894736842,5,4,0,1,0.2
SA_GEO_7,SA_1,4,Genoa,Serie A,3,38,3420,12,13,13,38,45,1.18,94,139,0.676258992805755,9,0.236842105263158,4,3,0,1,0.25
SA_GEO_7,SA_1,5,Genoa,Serie A,4,38,3420,10,13,15,38,49,1.29,110,158,0.689873417721519,11,0.289473684210526,8,6,0,2,0.25
SA_HEL_8,SA_1,1,Hellas Verona,Serie A,3,38,3420,11,12,15,38,48,1.26,99,145,0.668965517241379,7,0.184210526315789,7,6,1,0,0
SA_HEL_8,SA_1,2,Hellas Verona,Serie A,3,38,3420,14,11,13,38,59,1.55,101,159,0.628930817610063,4,0.105263157894737,4,3,0,1,0.25
SA_HEL_8,SA_1,3,Hellas Verona,Serie A,2,38,3420,7,10,21,38,59,1.55,128,185,0.681081081081081,6,0.157894736842105,2,1,0,1,0.5
SA_HEL_8,SA_1,4,Hellas Verona,Serie A,2,38,3420,9,11,18,38,51,1.34,113,163,0.687116564417178,8,0.210526315789474,2,2,0,0,0
SA_HEL_8,SA_1,5,Hellas Verona,Serie A,2,38,3420,10,7,21,38,66,1.74,106,172,0.616279069767442,8,0.210526315789474,4,2,1,1,0.25
SA_INT_9,SA_1,1,Inter,Serie A,3,38,3420,28,7,3,38,35,0.92,82,118,0.703389830508475,14,0.368421052631579,7,5,0,2,0.285714285714286
SA_INT_9,SA_1,2,Inter,Serie A,2,38,3420,25,9,4,38,32,0.84,96,127,0.748031496062992,15,0.394736842105263,4,4,0,0,0
SA_INT_9,SA_1,3,Inter,Serie A,3,38,3420,23,3,12,38,42,1.11,98,137,0.693430656934307,13,0.342105263157895,3,3,0,0,0
SA_INT_9,SA_1,4,Inter,Serie A,3,38,3420,29,7,2,38,22,0.58,90,113,0.805309734513274,21,0.552631578947368,4,2,1,1,0.25
SA_INT_9,SA_1,5,Inter,Serie A,2,38,3420,24,9,5,38,35,0.92,95,130,0.730769230769231,16,0.421052631578947,4,3,0,1,0.25
SA_JUV_10,SA_1,1,Juventus,Serie A,3,38,3420,23,9,6,38,38,1,82,121,0.68595041322314,8,0.210526315789474,9,6,0,3,0.333333333333333
SA_JUV_10,SA_1,2,Juventus,Serie A,3,38,3420,20,10,8,38,37,0.97,84,123,0.699186991869919,13,0.342105263157895,7,4,0,3,0.428571428571429
SA_JUV_10,SA_1,3,Juventus,Serie A,2,38,3420,22,6,10,38,33,0.87,99,133,0.75187969924812,20,0.526315789473684,5,4,0,1,0.2
SA_JUV_10,SA_1,4,Juventus,Serie A,3,38,3420,19,14,5,38,31,0.82,86,116,0.732758620689655,17,0.447368421052632,3,2,0,1,0.333333333333333
SA_JUV_10,SA_1,5,Juventus,Serie A,2,38,3420,18,16,4,38,35,0.92,84,119,0.705882352941176,17,0.447368421052632,5,5,0,0,0
SA_LAZ_11,SA_1,1,Lazio,Serie A,2,38,3420,21,5,12,38,55,1.45,98,151,0.635761589403974,12,0.31578947368421,10,10,0,0,0
SA_LAZ_11,SA_1,2,Lazio,Serie A,2,38,3420,18,10,10,38,58,1.53,89,146,0.602739726027397,9,0.236842105263158,6,5,1,0,0
SA_LAZ_11,SA_1,3,Lazio,Serie A,2,38,3418,22,8,8,38,30,0.79,99,128,0.765625,21,0.552631578947368,2,1,1,0,0
SA_LAZ_11,SA_1,4,Lazio,Serie A,2,38,3420,18,7,13,38,39,1.03,109,148,0.736486486486486,13,0.342105263157895,3,2,1,0,0
SA_LAZ_11,SA_1,5,Lazio,Serie A,2,38,3420,18,11,9,38,49,1.29,72,119,0.588235294117647,9,0.236842105263158,4,4,0,0,0
SA_LEC_25,SA_1,3,Lecce,Serie A,1,38,3420,8,12,18,38,46,1.21,112,156,0.705128205128205,6,0.157894736842105,6,5,0,1,0.166666666666667
SA_LEC_25,SA_1,4,Lecce,Serie A,1,38,3420,8,14,16,38,54,1.42,119,173,0.687861271676301,7,0.184210526315789,6,5,0,1,0.166666666666667
SA_LEC_25,SA_1,5,Lecce,Serie A,1,38,3420,8,10,20,38,58,1.53,125,181,0.679558011049724,9,0.236842105263158,10,8,1,1,0.1
SA_MIL_12,SA_1,1,Milan,Serie A,2,38,3420,24,7,7,38,41,1.08,92,133,0.691729323308271,14,0.368421052631579,5,3,1,1,0.2
SA_MIL_12,SA_1,2,Milan,Serie A,2,38,3420,26,8,4,38,31,0.82,95,125,0.752,18,0.473684210526316,5,4,0,1,0.2
SA_MIL_12,SA_1,3,Milan,Serie A,3,38,3420,20,10,8,38,43,1.13,80,123,0.650406504065041,12,0.31578947368421,5,4,0,1,0.2
SA_MIL_12,SA_1,4,Milan,Serie A,4,38,3419,22,9,7,38,49,1.29,115,163,0.699386503067485,13,0.342105263157895,8,8,0,0,0
SA_MIL_12,SA_1,5,Milan,Serie A,2,38,3420,18,9,11,38,43,1.13,101,142,0.697183098591549,13,0.342105263157895,2,1,0,1,0.5
SA_MON_26,SA_1,3,Monza,Serie A,2,38,3420,14,10,14,38,52,1.37,121,172,0.697674418604651,10,0.263157894736842,3,3,0,0,0
SA_MON_26,SA_1,4,Monza,Serie A,2,38,3420,11,12,15,38,51,1.34,138,191,0.732984293193717,12,0.31578947368421,9,7,0,2,0.222222222222222
SA_MON_26,SA_1,5,Monza,Serie A,3,38,3420,3,9,26,38,69,1.82,115,183,0.622950819672131,3,0.0789473684210526,4,2,0,2,0.5
SA_NAP_13,SA_1,1,Napoli,Serie A,2,38,3420,24,5,9,38,41,1.08,83,123,0.666666666666667,14,0.368421052631579,5,5,0,0,0
SA_NAP_13,SA_1,2,Napoli,Serie A,3,38,3420,24,7,7,38,31,0.82,106,136,0.772058823529412,16,0.421052631578947,1,1,0,0,0
SA_NAP_13,SA_1,3,Napoli,Serie A,2,38,3420,28,6,4,38,28,0.74,78,107,0.738317757009346,18,0.473684210526316,2,1,0,1,0.5
SA_NAP_13,SA_1,4,Napoli,Serie A,3,38,3420,13,14,11,38,48,1.26,78,128,0.625,7,0.184210526315789,4,2,0,2,0.5
SA_NAP_13,SA_1,5,Napoli,Serie A,3,38,3420,24,10,4,38,27,0.71,69,96,0.71875,19,0.5,4,1,1,2,0.5
SA_PAM_14,SA_1,1,Parma,Serie A,2,38,3420,3,11,24,38,83,2.18,111,191,0.56544502617801,5,0.131578947368421,3,3,0,0,0
SA_PAM_14,SA_1,5,Parma,Serie A,2,38,3330,7,15,16,38,58,1.53,102,158,0.632911392405063,7,0.184210526315789,5,5,0,0,0
SA_ROM_15,SA_1,1,Roma,Serie A,3,38,3420,18,8,12,38,58,1.53,114,167,0.652694610778443,11,0.289473684210526,6,5,0,1,0.166666666666667
SA_ROM_15,SA_1,2,Roma,Serie A,1,38,3420,18,9,11,38,43,1.13,104,146,0.705479452054794,15,0.394736842105263,6,5,0,1,0.166666666666667
SA_ROM_15,SA_1,3,Roma,Serie A,2,38,3420,18,9,11,38,38,1,80,118,0.677966101694915,14,0.368421052631579,3,2,0,1,0.333333333333333
SA_ROM_15,SA_1,4,Roma,Serie A,2,38,3420,18,9,11,38,46,1.21,107,151,0.695364238410596,11,0.289473684210526,5,3,1,1,0.2
SA_ROM_15,SA_1,5,Roma,Serie A,1,38,3420,20,9,9,38,35,0.92,117,151,0.768211920529801,16,0.421052631578947,4,4,0,0,0
SA_SAL_22,SA_1,2,Salernitana,Serie A,3,38,3420,7,10,21,38,78,2.05,144,221,0.647058823529412,2,0.0526315789473684,8,6,1,1,0.125
SA_SAL_22,SA_1,3,Salernitana,Serie A,3,38,3420,9,15,14,38,62,1.63,130,196,0.683673469387755,7,0.184210526315789,11,7,0,4,0.363636363636364
SA_SAL_22,SA_1,4,Salernitana,Serie A,3,38,3420,2,11,25,38,81,2.13,128,207,0.608695652173913,2,0.0526315789473684,10,10,0,0,0
SA_SAP_16,SA_1,1,Sampdoria,Serie A,2,38,3420,15,7,16,38,54,1.42,119,174,0.689655172413793,7,0.184210526315789,9,7,0,2,0.222222222222222
SA_SAP_16,SA_1,2,Sampdoria,Serie A,3,38,3420,10,6,22,38,63,1.66,123,185,0.65945945945946,7,0.184210526315789,4,3,0,1,0.25
SA_SAP_16,SA_1,3,Sampdoria,Serie A,3,38,3420,3,10,25,38,71,1.87,144,215,0.669767441860465,4,0.105263157894737,11,8,1,2,0.181818181818182
SA_SAS_17,SA_1,1,Sassuolo,Serie A,2,38,3420,17,11,10,38,56,1.47,130,186,0.698924731182796,8,0.210526315789474,5,4,0,1,0.2
SA_SAS_17,SA_1,2,Sassuolo,Serie A,3,38,3420,13,11,14,38,66,1.74,111,177,0.627118644067797,3,0.0789473684210526,9,8,0,1,0.111111111111111
SA_SAS_17,SA_1,3,Sassuolo,Serie A,3,38,3420,12,9,17,38,61,1.61,71,130,0.530769230769231,9,0.236842105263158,4,4,0,0,0
SA_SAS_17,SA_1,4,Sassuolo,Serie A,2,38,3420,7,9,22,38,75,1.97,101,173,0.566473988439306,3,0.0789473684210526,11,8,2,1,0.0909090909090909
SA_SPZ_18,SA_1,1,Spezia,Serie A,3,38,3420,9,12,17,38,72,1.89,105,178,0.595505617977528,5,0.131578947368421,10,9,0,1,0.1
SA_SPZ_18,SA_1,2,Spezia,Serie A,3,38,3420,10,6,22,38,71,1.87,139,208,0.658653846153846,7,0.184210526315789,13,10,2,1,0.0769230769230769
SA_SPZ_18,SA_1,3,Spezia,Serie A,4,38,3420,6,13,19,38,62,1.63,123,183,0.66120218579235,6,0.157894736842105,7,5,1,1,0.142857142857143
SA_TOR_19,SA_1,1,Torino,Serie A,3,38,3420,7,16,15,38,69,1.82,88,157,0.560509554140127,8,0.210526315789474,10,9,1,0,0
SA_TOR_19,SA_1,2,Torino,Serie A,3,38,3420,13,11,14,38,41,1.08,81,124,0.669354838709677,9,0.236842105263158,11,9,0,2,0.181818181818182
SA_TOR_19,SA_1,3,Torino,Serie A,1,38,3420,14,11,13,38,41,1.08,95,136,0.698529411764706,11,0.289473684210526,6,5,1,0,0
SA_TOR_19,SA_1,4,Torino,Serie A,2,38,3420,13,14,11,38,36,0.95,107,143,0.748251748251748,18,0.473684210526316,7,7,0,0,0
SA_TOR_19,SA_1,5,Torino,Serie A,2,38,3420,10,14,14,38,45,1.18,133,180,0.75,10,0.263157894736842,7,3,0,4,0.571428571428571
SA_UDN_20,SA_1,1,Udinese,Serie A,4,38,3420,10,10,18,38,58,1.53,101,159,0.635220125786164,8,0.210526315789474,14,14,0,0,0
SA_UDN_20,SA_1,2,Udinese,Serie A,2,38,3420,11,14,13,38,58,1.53,105,162,0.641975308641975,8,0.210526315789474,7,5,2,0,0
SA_UDN_20,SA_1,3,Udinese,Serie A,1,38,3420,11,13,14,38,48,1.26,91,137,0.64963503649635,10,0.263157894736842,7,6,1,0,0
SA_UDN_20,SA_1,4,Udinese,Serie A,2,38,3420,6,19,13,38,53,1.39,105,157,0.662420382165605,9,0.236842105263158,9,9,0,0,0
SA_UDN_20,SA_1,5,Udinese,Serie A,3,38,3420,12,8,18,38,56,1.47,113,164,0.658536585365854,9,0.236842105263158,8,7,1,0,0
SA_VEN_23,SA_1,2,Venezia,Serie A,3,38,3420,6,9,23,38,69,1.82,161,228,0.697368421052632,4,0.105263157894737,12,11,1,0,0
SA_VEN_23,SA_1,5,Venezia,Serie A,3,38,3420,5,14,19,38,56,1.47,134,188,0.702127659574468,6,0.157894736842105,11,10,0,1,0.0909090909090909
