team_id,league_id,season_id,team_name,Comp,# team_Pl,team_Misc_perform_90s,team_Misc_perform_CrdY,team_Misc_perform_CrdR,team_Misc_perfrom_2CrdY,team_Misc_perform_Fls,team_Misc_perform_Fld,team_Misc_perform_Crs,team_Misc_perform_Int,team_Misc_perform_Off,team_Misc_perform_Recov,team_Misc_perform_TklW,team_Misc_perfrom_OG,team_Misc_perfrom_PKcon,team_Misc_perofrm_PKwon,team_Misc_aeriald_Won,team_Misc_aeriald_Lost,team_Misc_aeriald_Won%_new
PL_WOL_20,PL_1,3,Wolves,Premier League,32,38,85,6,1,463,389,661,279,62,2052,370,1,4,1,465,542,0.461767626613704
PL_WOL_20,PL_1,4,Wolves,Premier League,27,38,102,4,2,476,405,578,284,78,1885,430,1,8,4,441,491,0.473175965665236
PL_WOL_20,PL_1,5,Wolves,Premier League,32,38,79,2,2,480,425,568,298,62,1659,471,3,9,0,451,475,0.487041036717063
SA_ATL_1,SA_1,1,Atalanta,Serie A,30,38,67,3,1,580,473,657,516,56,2472,343,1,8,5,633,506,0.555750658472344
SA_ATL_1,SA_1,2,Atalanta,Serie A,32,38,87,2,1,513,454,661,441,68,2292,341,3,6,3,685,518,0.569409808811305
SA_ATL_1,SA_1,3,Atalanta,Serie A,27,38,83,3,1,470,385,652,421,58,2234,364,2,3,6,575,483,0.543478260869565
SA_ATL_1,SA_1,4,Atalanta,Serie A,29,38,76,1,1,486,367,710,340,63,2023,369,1,9,4,627,491,0.5608228980322
SA_ATL_1,SA_1,5,Atalanta,Serie A,32,38,67,1,1,435,393,778,296,54,1732,347,2,2,5,585,490,0.544186046511628
SA_BEE_2,SA_1,1,Benevento,Serie A,29,38,95,5,2,496,593,645,383,61,1749,288,6,5,7,496,615,0.446444644464446
SA_BOL_3,SA_1,1,Bologna,Serie A,37,38,82,4,2,536,476,669,424,73,2016,313,2,9,3,564,594,0.487046632124352
SA_BOL_3,SA_1,2,Bologna,Serie A,36,38,92,7,4,443,497,601,370,56,1972,298,2,9,3,492,520,0.486166007905138
SA_BOL_3,SA_1,3,Bologna,Serie A,27,38,84,3,2,477,426,558,302,77,2080,373,3,9,5,369,447,0.452205882352941
SA_BOL_3,SA_1,4,Bologna,Serie A,28,38,85,2,2,458,456,510,258,55,1769,385,1,7,3,416,413,0.501809408926417
SA_BOL_3,SA_1,5,Bologna,Serie A,30,38,61,4,1,537,604,756,258,63,1516,346,2,3,6,579,616,0.484518828451883
SA_CAL_4,SA_1,1,Cagliari,Serie A,32,38,77,3,2,516,469,721,388,57,1854,336,0,5,4,637,602,0.514124293785311
SA_CAL_4,SA_1,2,Cagliari,Serie A,33,38,96,5,3,549,490,675,397,70,1995,303,1,10,3,696,742,0.484005563282337
SA_CAL_4,SA_1,4,Cagliari,Serie A,29,38,77,4,2,464,418,852,265,64,1774,315,3,5,3,571,613,0.482263513513514
SA_CAL_4,SA_1,5,Cagliari,Serie A,28,38,68,3,3,500,397,758,276,65,1522,303,0,6,2,606,600,0.502487562189055
SA_COO_28,SA_1,5,Como,Serie A,38,38,87,7,3,503,518,568,279,65,1547,412,0,7,1,472,487,0.492179353493222
SA_CRM_24,SA_1,3,Cremonese,Serie A,33,38,81,3,0,458,407,659,393,68,2059,400,1,5,5,562,730,0.434984520123839
SA_CRT_5,SA_1,1,Crotone,Serie A,31,38,89,4,2,531,490,544,380,57,1936,311,2,5,7,472,534,0.469184890656064
SA_EMP_21,SA_1,2,Empoli,Serie A,28,38,87,5,3,506,463,704,352,83,1998,327,6,10,6,427,549,0.4375
SA_EMP_21,SA_1,3,Empoli,Serie A,32,38,88,7,3,441,459,611,280,54,1815,364,1,6,2,434,519,0.455403987408185
SA_EMP_21,SA_1,4,Empoli,Serie A,34,38,88,1,1,524,514,672,263,82,1623,378,1,8,4,509,628,0.447669305189094
SA_EMP_21,SA_1,5,Empoli,Serie A,34,38,68,5,2,570,459,620,323,57,1480,396,1,3,3,577,710,0.448329448329448
SA_FIR_6,SA_1,1,Fiorentina,Serie A,30,38,86,5,0,523,523,740,388,61,1817,263,2,11,4,538,544,0.497227356746765
SA_FIR_6,SA_1,2,Fiorentina,Serie A,28,38,89,8,6,464,565,776,244,57,1885,301,2,5,8,469,456,0.507027027027027
SA_FIR_6,SA_1,3,Fiorentina,Serie A,30,38,93,3,2,488,511,880,260,56,2016,337,2,8,3,588,517,0.532126696832579
SA_FIR_6,SA_1,4,Fiorentina,Serie A,30,38,80,0,0,459,450,748,236,57,1720,320,0,9,6,626,603,0.509357200976404
SA_FIR_6,SA_1,5,Fiorentina,Serie A,34,38,82,3,2,440,550,588,275,88,1436,313,1,3,6,508,487,0.510552763819095
SA_FRS_27,SA_1,4,Frosinone,Serie A,34,38,68,2,1,388,442,524,241,48,1780,322,2,8,8,518,602,0.4625
SA_GEO_7,SA_1,1,Genoa,Serie A,34,38,87,2,1,520,466,579,519,79,2013,309,2,7,2,504,643,0.439407149084568
SA_GEO_7,SA_1,2,Genoa,Serie A,40,38,92,3,2,566,499,661,449,72,2228,416,2,5,4,635,743,0.460812772133527
SA_GEO_7,SA_1,4,Genoa,Serie A,34,38,79,3,3,450,406,610,332,47,1643,352,1,4,3,610,543,0.529054640069384
SA_GEO_7,SA_1,5,Genoa,Serie A,37,38,71,1,0,497,448,663,308,55,1481,385,3,8,1,666,696,0.488986784140969
SA_HEL_8,SA_1,1,Hellas Verona,Serie A,32,38,91,1,0,622,520,732,492,108,2214,269,2,7,3,749,832,0.473750790638836
SA_HEL_8,SA_1,2,Hellas Verona,Serie A,31,38,100,7,5,560,429,593,392,97,2413,308,2,4,6,689,733,0.484528832630098
SA_HEL_8,SA_1,3,Hellas Verona,Serie A,36,38,103,3,0,540,383,652,337,74,2238,357,3,2,1,810,735,0.524271844660194
SA_HEL_8,SA_1,4,Hellas Verona,Serie A,36,38,88,6,2,541,447,724,302,61,1842,387,1,2,4,750,644,0.538020086083214
SA_HEL_8,SA_1,5,Hellas Verona,Serie A,32,38,98,9,5,579,352,562,329,55,1427,434,1,4,1,671,699,0.48978102189781
SA_INT_9,SA_1,1,Inter,Serie A,25,38,61,2,1,472,426,702,371,65,1814,286,1,7,6,439,428,0.506343713956171
SA_INT_9,SA_1,2,Inter,Serie A,27,38,71,0,0,466,412,809,332,57,2004,332,1,4,7,549,476,0.535609756097561
SA_INT_9,SA_1,3,Inter,Serie A,25,38,65,3,2,444,406,885,315,68,1948,325,3,3,4,500,415,0.546448087431694
SA_INT_9,SA_1,4,Inter,Serie A,27,38,46,1,0,405,408,804,280,77,1602,321,0,4,11,535,370,0.591160220994475
SA_INT_9,SA_1,5,Inter,Serie A,26,38,56,1,1,417,405,751,227,90,1440,288,1,4,6,604,419,0.590420332355816
SA_JUV_10,SA_1,1,Juventus,Serie A,30,38,80,6,2,505,470,754,458,93,1941,323,2,9,8,426,378,0.529850746268657
SA_JUV_10,SA_1,2,Juventus,Serie A,32,38,77,2,1,508,503,550,332,74,2008,316,1,7,5,550,440,0.555555555555556
SA_JUV_10,SA_1,3,Juventus,Serie A,29,38,74,6,1,456,409,731,307,62,1951,352,0,5,6,486,477,0.504672897196262
SA_JUV_10,SA_1,4,Juventus,Serie A,31,38,87,2,1,478,376,708,253,72,1656,369,2,3,3,486,434,0.528260869565217
SA_JUV_10,SA_1,5,Juventus,Serie A,29,38,67,3,1,480,378,630,215,52,1516,353,0,5,3,458,461,0.498367791077258
SA_LAZ_11,SA_1,1,Lazio,Serie A,30,38,107,5,3,498,427,744,445,87,2132,346,2,10,8,539,510,0.513822688274547
SA_LAZ_11,SA_1,2,Lazio,Serie A,27,38,88,5,3,441,450,574,315,44,1941,339,1,6,6,411,427,0.490453460620525
SA_LAZ_11,SA_1,3,Lazio,Serie A,24,38,87,2,0,400,471,483,310,54,1979,349,1,2,6,399,381,0.511538461538462
SA_LAZ_11,SA_1,4,Lazio,Serie A,22,38,101,5,2,473,435,624,295,72,1764,348,0,3,3,399,453,0.46830985915493
SA_LAZ_11,SA_1,5,Lazio,Serie A,27,38,93,7,3,425,484,864,295,46,1439,319,2,4,4,473,491,0.490663900414938
SA_LEC_25,SA_1,3,Lecce,Serie A,29,38,86,2,1,553,439,709,368,68,2120,427,3,6,4,567,728,0.437837837837838
SA_LEC_25,SA_1,4,Lecce,Serie A,26,38,89,5,2,504,481,650,308,56,1779,374,1,6,4,548,616,0.470790378006873
SA_LEC_25,SA_1,5,Lecce,Serie A,31,38,61,7,1,466,427,628,285,52,1484,372,3,10,2,676,651,0.509419743782969
SA_MIL_12,SA_1,1,Milan,Serie A,29,38,83,4,1,513,474,688,382,92,2069,357,1,5,15,567,539,0.512658227848101
SA_MIL_12,SA_1,2,Milan,Serie A,28,38,76,3,1,465,513,672,355,80,2167,421,2,5,5,521,517,0.501926782273603
SA_MIL_12,SA_1,3,Milan,Serie A,30,38,90,2,2,449,438,671,289,61,2051,422,1,5,3,561,478,0.539942252165544
SA_MIL_12,SA_1,4,Milan,Serie A,35,38,82,8,2,429,410,660,252,57,1616,333,1,8,6,432,410,0.513064133016627
SA_MIL_12,SA_1,5,Milan,Serie A,35,38,70,6,1,415,428,634,234,60,1397,349,3,2,7,434,391,0.526060606060606
SA_MON_26,SA_1,3,Monza,Serie A,31,38,90,4,1,489,495,596,334,69,1845,355,1,3,6,448,441,0.503937007874016
SA_MON_26,SA_1,4,Monza,Serie A,31,38,88,5,4,458,408,584,279,40,1468,334,0,9,2,442,462,0.488938053097345
SA_MON_26,SA_1,5,Monza,Serie A,36,38,90,3,2,512,529,656,305,54,1299,315,3,4,0,567,605,0.483788395904437
SA_NAP_13,SA_1,1,Napoli,Serie A,25,38,76,3,2,386,548,665,369,72,1923,345,1,5,7,414,404,0.506112469437653
SA_NAP_13,SA_1,2,Napoli,Serie A,27,38,63,2,0,460,482,553,296,67,1981,327,1,1,9,393,403,0.493718592964824
SA_NAP_13,SA_1,3,Napoli,Serie A,27,38,47,1,0,389,468,681,287,60,2027,313,0,2,8,483,403,0.545146726862302
SA_NAP_13,SA_1,4,Napoli,Serie A,29,38,77,5,3,381,451,737,241,71,1707,326,0,4,8,470,483,0.493179433368311
SA_NAP_13,SA_1,5,Napoli,Serie A,27,38,47,0,0,415,445,681,270,55,1435,323,2,4,4,530,460,0.535353535353535
SA_PAM_14,SA_1,1,Parma,Serie A,42,38,91,1,0,525,481,643,463,78,1803,317,3,3,4,630,474,0.570652173913044
SA_PAM_14,SA_1,5,Parma,Serie A,32,38,78,6,3,405,458,427,279,31,1365,293,2,5,5,499,502,0.498501498501498
SA_ROM_15,SA_1,1,Roma,Serie A,31,38,91,3,3,553,425,679,489,62,1894,273,3,6,6,428,414,0.508313539192399
SA_ROM_15,SA_1,2,Roma,Serie A,29,38,111,8,6,500,474,735,385,60,1980,362,2,6,5,524,441,0.54300518134715
SA_ROM_15,SA_1,3,Roma,Serie A,30,38,83,4,2,446,505,595,368,56,1981,340,1,3,6,543,429,0.558641975308642
SA_ROM_15,SA_1,4,Roma,Serie A,30,38,95,3,1,455,430,654,242,66,1602,336,3,5,7,478,443,0.51900108577633
SA_ROM_15,SA_1,5,Roma,Serie A,28,38,66,1,1,405,484,636,282,59,1437,328,1,4,6,441,476,0.480916030534351
SA_SAL_22,SA_1,2,Salernitana,Serie A,42,38,94,5,3,494,522,698,353,41,1849,321,2,8,4,657,506,0.564918314703354
SA_SAL_22,SA_1,3,Salernitana,Serie A,30,38,85,4,1,473,439,559,329,67,1981,337,0,11,1,528,585,0.474393530997305
SA_SAL_22,SA_1,4,Salernitana,Serie A,39,38,91,3,1,450,470,596,279,61,1634,327,2,10,1,520,662,0.439932318104907
SA_SAP_16,SA_1,1,Sampdoria,Serie A,27,38,83,3,1,509,485,787,453,62,2048,326,1,9,3,628,597,0.51265306122449
SA_SAP_16,SA_1,2,Sampdoria,Serie A,34,38,94,4,1,495,513,645,443,82,2044,327,2,4,3,609,506,0.546188340807175
SA_SAP_16,SA_1,3,Sampdoria,Serie A,40,38,108,3,2,507,512,599,317,55,1913,351,2,11,1,617,636,0.492418196328811
SA_SAS_17,SA_1,1,Sassuolo,Serie A,28,38,79,4,2,494,475,588,426,57,1850,310,1,5,12,408,450,0.475524475524476
SA_SAS_17,SA_1,2,Sassuolo,Serie A,29,38,92,4,2,461,479,541,314,43,1926,271,1,9,6,343,404,0.459170013386881
SA_SAS_17,SA_1,3,Sassuolo,Serie A,31,38,90,6,3,408,443,625,278,43,1756,281,2,4,6,375,438,0.461254612546126
SA_SAS_17,SA_1,4,Sassuolo,Serie A,30,38,71,4,2,387,398,661,267,26,1600,310,4,11,6,452,607,0.426817752596789
SA_SPZ_18,SA_1,1,Spezia,Serie A,35,38,100,5,4,588,529,602,395,82,2001,318,0,10,5,537,567,0.486413043478261
SA_SPZ_18,SA_1,2,Spezia,Serie A,30,38,88,4,1,508,439,534,372,77,1994,343,3,13,4,530,589,0.473637176050045
SA_SPZ_18,SA_1,3,Spezia,Serie A,34,38,103,6,4,519,379,655,301,55,2033,359,3,7,2,535,570,0.484162895927602
SA_TOR_19,SA_1,1,Torino,Serie A,29,38,78,4,3,577,602,740,444,59,1968,306,0,10,6,595,622,0.488907148726376
SA_TOR_19,SA_1,2,Torino,Serie A,31,38,89,3,2,636,460,663,423,84,2113,314,0,11,4,781,891,0.467105263157895
SA_TOR_19,SA_1,3,Torino,Serie A,28,38,81,0,0,506,382,610,292,80,2010,265,0,6,2,590,629,0.484003281378179
SA_TOR_19,SA_1,4,Torino,Serie A,30,38,75,2,1,471,419,761,329,63,1679,275,0,7,2,588,594,0.49746192893401
SA_TOR_19,SA_1,5,Torino,Serie A,31,38,80,3,1,483,386,675,278,57,1296,261,2,7,2,538,564,0.488203266787659
SA_UDN_20,SA_1,1,Udinese,Serie A,33,38,65,2,1,511,522,703,440,82,1853,294,0,14,3,491,442,0.52625937834941
SA_UDN_20,SA_1,2,Udinese,Serie A,29,38,95,6,3,564,461,519,351,78,2027,350,1,7,4,453,534,0.458966565349544
SA_UDN_20,SA_1,3,Udinese,Serie A,30,38,88,3,1,478,476,564,314,51,1916,365,2,7,1,477,406,0.540203850509626
SA_UDN_20,SA_1,4,Udinese,Serie A,32,38,94,5,3,496,418,556,327,57,1752,381,1,9,4,561,467,0.545719844357977
SA_UDN_20,SA_1,5,Udinese,Serie A,31,38,88,5,3,543,379,679,302,50,1426,346,5,8,2,550,493,0.527325023969319
SA_VEN_23,SA_1,2,Venezia,Serie A,39,38,110,9,2,522,457,585,388,61,1942,352,2,12,5,564,583,0.491717523975588
SA_VEN_23,SA_1,5,Venezia,Serie A,36,38,75,2,2,503,451,529,279,58,1450,361,3,11,4,490,626,0.439068100358423
